16
0.011444441053498948	0.9608752708517716	0.84258552812280652	0.46440015869624929	0.92831202124088263	0.6572466200750755	0.28196050904873804	0.95315408795434431	0.86358226264229254	0.18012024292733542	0.12750633259071628	0.97271645252845851	0.7397381511886959	0.93661305581835386	0.13495284890285958	0.82476271858882411	
0.44526505325479904	0.38071840571306498	0.083346049378948336	0.24875637073885312	0.03173924985503708	0.047669911801507613	0.79717398602252265	0.98077333903012176	0.16269417401654104	0.83239234595782341	0.43598742637409588	0.5093234046449171	0.97045808282723467	0.043214209418012024	0.45796075319681384	0.81011383404034543	
0.977843562120426	0.26252021851252783	0.16339609973448896	0.33997619556260872	0.24039429914242988	0.54496902371288192	0.22473830378124332	0.072511978514969322	0.36545915097506637	0.98507644886623735	0.10892056031983398	0.85528122806482132	0.56456190679647211	0.18503372295297096	0.79885250404370245	0.87112033448286386	
0.39524521622363962	0.65440839869380785	0.71959593493453777	0.48377941221350751	0.34855189672536391	0.67232276375621813	0.27625354777672656	0.249977111117893	0.93865779595324561	0.64427625354777673	0.90926847132786037	0.37830744346446121	0.4502700888088626	0.48393200476088749	0.07333597827082125	0.41697439497054961	
0.0010681478316599017	0.051728873561815242	0.046967986083559676	0.4511246070741905	0.074373607593005153	0.18149357585375531	0.97775200659199801	0.59126560258796956	0.17893002105777153	0.32593768120365002	0.07040620136112552	0.03399761955626087	0.79198583941160317	0.35273293252357557	0.32407605212561419	0.47608874782555621	
0.24155400250251777	0.52220221564378799	0.72389904477065337	0.16342661824396496	0.68492690816980495	0.17773979918820765	0.2946867275002289	0.35621204260383921	0.83831293679616692	0.18070009460737937	0.9217810602130192	0.49082918790246283	0.61549729911191142	0.62041077913754694	0.34559160130619221	0.82088686788537246	
0.33048493911557358	0.83071382793664361	0.23676259651478621	0.81759086886196475	0.62092959379863888	0.24481948301644949	0.75704214606158637	0.11123996704000977	0.74861903744621117	0.11902218695638905	0.51319925534836874	0.25519577623828854	0.43293557542649619	0.65678884243293556	0.30945768608661151	0.093050935392315445	
0.8741721854304636	0.56440931424909202	0.60530411694692832	0.010650959807123019	0.12210455641346477	0.57002471999267557	0.084170049134800251	0.85442670979949342	0.4468825342570269	0.93609424115726192	0.24039429914242988	0.79638050477614675	0.86773277993102815	0.49778740806299021	0.38920255134739218	0.92834253975035863	
0.4965666676839503	0.25782036805322428	0.0073244422742393261	0.86538285470137644	0.85198522904141361	0.069124423963133647	0.80996124149296544	0.14044618060853908	0.80025635547959839	0.43684194463942383	0.46971037934507276	0.67149876400036623	0.27967162083803826	0.97042756431775867	0.38520462660603655	0.081637012848292487	
0.46415601062044132	0.51765495773186443	0.40406506546220283	0.15460676900540177	0.52275154881435593	0.51152073732718895	0.90768150883510845	0.20572527237769708	0.63084810937833791	0.56102175969725643	0.16321298867763298	0.65062410351878419	0.38984344004638816	0.81756035035248875	0.3498947111423078	0.55204931791131318	
0.31107516708883937	0.14783165990173039	0.16467787713248086	0.42677083651234471	0.52064577166051207	0.64497817926572465	0.41502121036408579	0.093234046449171423	0.34095278786584066	0.50810266426587725	0.50370799890133366	0.84170049134800251	0.9056672872096927	0.8231757560960723	0.21262245551927245	0.70775475325785087	
0.46397289956358534	0.27469710379345075	0.69173253578295235	0.13061922055726799	0.5305948057496872	0.32084109012115847	0.059297463911862545	0.77761162144840845	0.53791924802392654	0.86239204077272869	0.51960814233832819	0.81557664723654899	0.14590899380474256	0.93731498153630177	0.40467543565172276	0.41105380413220616	
0.86706137272255623	0.47172460097048863	0.045899838251899777	0.74034852137821594	0.16141239661854914	0.619006927701651	0.88210699789422287	0.29013946958830533	0.65910824915311139	0.71788689840388198	0.71013519699697869	0.73091830195013274	0.66566972869045071	0.4008911404766991	0.48435926389355144	0.14343699453718681	
0.60719626453444009	0.88467055269020656	0.57109286782433544	0.88042847987304296	0.57069612720114749	0.97283852656636249	0.86455885494552442	0.84374523148289438	0.59700308236945709	0.80336924344615013	0.67015594958342239	0.45936460463270973	0.88137455366679895	0.87099826044495987	0.7618640705587939	0.130558183538316	
0.53874324777977844	0.35660878322702722	0.51942503128147222	0.45081942197943053	0.089907528916287727	0.29422894985808895	0.55223242896816915	0.95797601245155184	0.32419812616351817	0.60737937559129607	0.71523178807947019	0.71047090060121465	0.69566942350535599	0.54560991241187784	0.924314096499527	0.46714682454908901	
0.90874965666676844	0.55284279915768919	0.67619861445966978	0.75185399945066678	0.84936063722647781	0.098605304116946929	0.68010498367259742	0.58403271584215832	0.51832636494033635	0.50328073976866972	0.50666829432050542	0.15652943510238959	0.12271492660298471	0.28876613666188544	0.66084780419324318	0.24207281716360973	
